;data;preco
5889;2006-03-09;5882
5890;2006-03-08;5842
5891;2006-03-07;6269
5892;2006-03-06;6227
5893;2006-03-05;6112
5894;2006-03-04;5978
5895;2006-03-03;5944
5896;2006-03-02;6227
5897;2006-03-01;6112
5898;2006-02-28;6013
5899;2006-02-27;5871
5900;2006-02-26;5871
5901;2006-02-25;5935
5902;2006-02-24;6005
5903;2006-02-23;5871
5904;2006-02-22;5871
5905;2006-02-21;5834
5906;2006-02-20;5678
5907;2006-02-19;5767
5908;2006-02-18;5827
5909;2006-02-17;5916
5910;2006-02-16;5678
5911;2006-02-15;5767
5912;2006-02-14;5966
5913;2006-02-13;6070
5914;2006-02-12;6082
5915;2006-02-11;6164
5916;2006-02-10;6332
5917;2006-02-09;6070
5918;2006-02-08;6082
5919;2006-02-07;6254
5920;2006-02-06;6349
5921;2006-02-05;6564
5922;2006-02-04;6319
5923;2006-02-03;6514
5924;2006-02-02;6349
5925;2006-02-01;6564
5926;2006-01-31;6495
5927;2006-01-30;6293
5928;2006-01-29;6261
5929;2006-01-28;6382
5930;2006-01-27;6456
5931;2006-01-26;6293
5932;2006-01-25;6261
5933;2006-01-24;6492
5934;2006-01-23;6364
5935;2006-01-22;6360
5936;2006-01-21;6322
5937;2006-01-20;6234
5938;2006-01-19;6364
5939;2006-01-18;6360
5940;2006-01-17;6158
5941;2006-01-16;6295
5942;2006-01-15;6154
5943;2006-01-14;6232
5944;2006-01-13;6251
5945;2006-01-12;6295
5946;2006-01-11;6154
5947;2006-01-10;6243
5948;2006-01-09;6168
5949;2006-01-08;6125
5950;2006-01-07;6151
5951;2006-01-06;6243
5952;2006-01-05;6168
5953;2006-01-04;6125
5954;2006-01-03;5834
5955;2006-01-02;5772
5956;2006-01-01;5691
5957;2005-12-30;5654
5958;2005-12-29;5772
5959;2005-12-28;5691
5960;2005-12-27;5628
5961;2005-12-26;5730
5962;2005-12-25;5605
5963;2005-12-24;5608
5964;2005-12-23;5609
5965;2005-12-22;5730
5966;2005-12-21;5605
5967;2005-12-20;5811
5968;2005-12-19;5967
5969;2005-12-18;5959
5970;2005-12-17;5916
5971;2005-12-16;5723
5972;2005-12-15;5967
5973;2005-12-14;5959
5974;2005-12-13;5718
5975;2005-12-12;5626
5976;2005-12-11;5517
5977;2005-12-10;5568
5978;2005-12-09;5605
5979;2005-12-08;5626
5980;2005-12-07;5517
5981;2005-12-06;5491
5982;2005-12-05;5365
5983;2005-12-04;5325
5984;2005-12-03;5324
5985;2005-12-02;5291
5986;2005-12-01;5365
5987;2005-11-30;5325
5988;2005-11-29;5315
5989;2005-11-28;5341
5990;2005-11-27;5373
5991;2005-11-26;5421
5992;2005-11-25;5336
5993;2005-11-24;5341
5994;2005-11-23;5373
5995;2005-11-22;5284
5996;2005-11-21;5380
5997;2005-11-20;5368
5998;2005-11-19;5445
5999;2005-11-18;5410
6000;2005-11-17;5380
6001;2005-11-16;5368
6002;2005-11-15;5430
6003;2005-11-14;5585
6004;2005-11-13;5771
6005;2005-11-12;5789
6006;2005-11-11;5819
6007;2005-11-10;5585
6008;2005-11-09;5771
6009;2005-11-08;6048
6010;2005-11-07;5955
6011;2005-11-06;5853
6012;2005-11-05;5669
6013;2005-11-04;5847
6014;2005-11-03;5955
6015;2005-11-02;5853
6016;2005-11-01;5947
6017;2005-10-31;5810
6018;2005-10-30;5856
6019;2005-10-29;5872
6020;2005-10-28;5764
6021;2005-10-27;5810
6022;2005-10-26;5856
6023;2005-10-25;5694
6024;2005-10-24;5704
6025;2005-10-23;5813
6026;2005-10-22;5885
6027;2005-10-21;5981
6028;2005-10-20;5704
6029;2005-10-19;5813
6030;2005-10-18;5845
6031;2005-10-17;5948
6032;2005-10-16;5991
6033;2005-10-15;5810
6034;2005-10-14;5701
6035;2005-10-13;5948
6036;2005-10-12;5991
6037;2005-10-11;5729
6038;2005-10-10;5720
6039;2005-10-09;5933
6040;2005-10-08;5917
6041;2005-10-07;6164
6042;2005-10-06;5720
6043;2005-10-05;5933
6044;2005-10-04;6170
6045;2005-10-03;6202
6046;2005-10-02;6281
6047;2005-10-01;6256
6048;2005-09-30;6173
6049;2005-09-29;6202
6050;2005-09-28;6281
6051;2005-09-27;6217
6052;2005-09-26;6464
6053;2005-09-25;6431
6054;2005-09-24;6298
6055;2005-09-23;6404
6056;2005-09-22;6464
6057;2005-09-21;6431
6058;2005-09-20;6048
6059;2005-09-19;6190
6060;2005-09-18;6170
6061;2005-09-17;6131
6062;2005-09-16;6069
6063;2005-09-15;6190
6064;2005-09-14;6170
6065;2005-09-13;6262
6066;2005-09-12;6166
6067;2005-09-11;6360
6068;2005-09-10;6416
6069;2005-09-09;6416
6070;2005-09-08;6166
6071;2005-09-07;6360
6072;2005-09-06;6595
6073;2005-09-05;6679
6074;2005-09-04;6680
6075;2005-09-03;6615
6076;2005-09-02;6477
6077;2005-09-01;6679
6078;2005-08-31;6680
6079;2005-08-30;6623
6080;2005-08-29;6588
6081;2005-08-28;6525
6082;2005-08-27;6516
6083;2005-08-26;6587
6084;2005-08-25;6588
6085;2005-08-24;6525
6086;2005-08-23;6421
6087;2005-08-22;6175
6088;2005-08-21;6341
6089;2005-08-20;6510
6090;2005-08-19;6668
6091;2005-08-18;6175
6092;2005-08-17;6341
6093;2005-08-16;6726
6094;2005-08-15;6590
6095;2005-08-14;6377
6096;2005-08-13;6279
6097;2005-08-12;6256
6098;2005-08-11;6590
6099;2005-08-10;6377
6100;2005-08-09;6073
6101;2005-08-08;6062
6102;2005-08-07;6004
6103;2005-08-06;6013
6104;2005-08-05;6056
6105;2005-08-04;6062
6106;2005-08-03;6004
6107;2005-08-02;5977
6108;2005-08-01;5828
6109;2005-07-31;5834
6110;2005-07-30;5858
6111;2005-07-29;5751
6112;2005-07-28;5828
6113;2005-07-27;5834
6114;2005-07-26;5698
6115;2005-07-25;5559
6116;2005-07-24;5639
6117;2005-07-23;5675
6118;2005-07-22;5625
6119;2005-07-21;5559
6120;2005-07-20;5639
6121;2005-07-19;5698
6122;2005-07-18;5679
6123;2005-07-17;5833
6124;2005-07-16;5895
6125;2005-07-15;5610
6126;2005-07-14;5679
6127;2005-07-13;5833
6128;2005-07-12;5900
6129;2005-07-11;5755
6130;2005-07-10;5838
6131;2005-07-09;5786
6132;2005-07-08;5713
6133;2005-07-07;5755
6134;2005-07-06;5838
6135;2005-07-05;5641
6136;2005-07-04;5536
6137;2005-07-03;5542
6138;2005-07-02;5775
6139;2005-07-01;5850
6140;2005-06-30;5536
6141;2005-06-29;5542
6142;2005-06-28;5721
6143;2005-06-27;5703
6144;2005-06-26;5606
6145;2005-06-25;5736
6146;2005-06-24;5710
6147;2005-06-23;5703
6148;2005-06-22;5606
6149;2005-06-21;5692
6150;2005-06-20;5430
6151;2005-06-19;5412
6152;2005-06-18;5352
6153;2005-06-17;5200
6154;2005-06-16;5430
6155;2005-06-15;5412
6156;2005-06-14;5198
6157;2005-06-13;5136
6158;2005-06-12;5192
6159;2005-06-11;5162
6160;2005-06-10;5261
6161;2005-06-09;5136
6162;2005-06-08;5192
6163;2005-06-07;5190
6164;2005-06-06;5130
6165;2005-06-05;5046
6166;2005-06-04;4930
6167;2005-06-03;4933
6168;2005-06-02;5130
6169;2005-06-01;5046
6170;2005-05-31;4942
6171;2005-05-30;4971
6172;2005-05-29;4924
6173;2005-05-28;4729
6174;2005-05-27;4728
6175;2005-05-26;4971
6176;2005-05-25;4924
6177;2005-05-24;4691
6178;2005-05-23;4692
6179;2005-05-22;4735
6180;2005-05-21;4731
6181;2005-05-20;4642
6182;2005-05-19;4692
6183;2005-05-18;4735
6184;2005-05-17;4685
6185;2005-05-16;4740
6186;2005-05-15;4891
6187;2005-05-14;5061
6188;2005-05-13;4971
6189;2005-05-12;4740
6190;2005-05-11;4891
6191;2005-05-10;4970
6192;2005-05-09;4981
6193;2005-05-08;5036
6194;2005-05-07;4948
6195;2005-05-06;5089
6196;2005-05-05;4981
6197;2005-05-04;5036
6198;2005-05-03;5061
6199;2005-05-02;5074
6200;2005-05-01;5129
6201;2005-04-30;5247
6202;2005-04-29;5310
6203;2005-04-28;5074
6204;2005-04-27;5129
6205;2005-04-26;5351
6206;2005-04-25;5173
6207;2005-04-24;5153
6208;2005-04-23;5079
6209;2005-04-22;4858
6210;2005-04-21;5173
6211;2005-04-20;5153
6212;2005-04-19;4952
6213;2005-04-18;5021
6214;2005-04-17;4967
6215;2005-04-16;5153
6216;2005-04-15;5121
6217;2005-04-14;5021
6218;2005-04-13;4967
6219;2005-04-12;5183
6220;2005-04-11;5257
6221;2005-04-10;5408
6222;2005-04-09;5453
6223;2005-04-08;5592
6224;2005-04-07;5257
6225;2005-04-06;5408
6226;2005-04-05;5414
6227;2005-04-04;5322
6228;2005-04-03;5063
6229;2005-04-02;5142
6230;2005-04-01;5175
6231;2005-03-31;5322
6232;2005-03-30;5063
6233;2005-03-29;5142
6234;2005-03-28;5235
6235;2005-03-27;5152
6236;2005-03-26;5539
6237;2005-03-25;5579
6238;2005-03-24;5235
6239;2005-03-23;5152
6240;2005-03-22;5597
6241;2005-03-21;5603
6242;2005-03-20;5461
6243;2005-03-19;5397
6244;2005-03-18;5368
6245;2005-03-17;5603
6246;2005-03-16;5461
6247;2005-03-15;5315
6248;2005-03-14;5304
6249;2005-03-13;5411
6250;2005-03-12;5329
6251;2005-03-11;5187
6252;2005-03-10;5304
6253;2005-03-09;5411
6254;2005-03-08;5210
6255;2005-03-07;5289
6256;2005-03-06;5105
6257;2005-03-05;5047
6258;2005-03-04;5013
6259;2005-03-03;5289
6260;2005-03-02;5105
6261;2005-03-01;5005
6262;2005-02-28;4924
6263;2005-02-27;4816
6264;2005-02-26;4760
6265;2005-02-25;4609
6266;2005-02-24;4924
6267;2005-02-23;4816
6268;2005-02-22;4586
6269;2005-02-21;4542
6270;2005-02-20;4542
6271;2005-02-19;4491
6272;2005-02-18;4451
6273;2005-02-17;4542
6274;2005-02-16;4542
6275;2005-02-15;4441
6276;2005-02-14;4404
6277;2005-02-13;4249
6278;2005-02-12;4279
6279;2005-02-11;4270
6280;2005-02-10;4404
6281;2005-02-09;4249
6282;2005-02-08;4326
6283;2005-02-07;4313
6284;2005-02-06;4417
6285;2005-02-05;4512
6286;2005-02-04;4451
6287;2005-02-03;4313
6288;2005-02-02;4417
6289;2005-02-01;4475
6290;2005-01-31;4651
6291;2005-01-30;4594
6292;2005-01-29;4614
6293;2005-01-28;4574
6294;2005-01-27;4651
6295;2005-01-26;4594
6296;2005-01-25;4588
6297;2005-01-24;4406
6298;2005-01-23;4516
6299;2005-01-22;4518
6300;2005-01-21;4510
6301;2005-01-20;4406
6302;2005-01-19;4516
6303;2005-01-18;4526
6304;2005-01-17;4576
6305;2005-01-16;4375
6306;2005-01-15;4345
6307;2005-01-14;4471
6308;2005-01-13;4576
6309;2005-01-12;4375
6310;2005-01-11;4328
6311;2005-01-10;4325
6312;2005-01-09;4100
6313;2005-01-08;4075
6314;2005-01-07;4328
6315;2005-01-06;4325
6316;2005-01-05;4100
6317;2005-01-04;4038
6318;2005-01-03;3980
6319;2005-01-02;3893
6320;2005-01-01;4024
6321;2004-12-31;3960
6322;2004-12-30;3980
6323;2004-12-29;3893
6324;2004-12-28;3960
6325;2004-12-27;4029
6326;2004-12-26;4044
6327;2004-12-25;4276
6328;2004-12-24;4267
6329;2004-12-23;4029
6330;2004-12-22;4044
6331;2004-12-21;4306
6332;2004-12-20;4149
6333;2004-12-19;4153
6334;2004-12-18;3703
6335;2004-12-17;3677
6336;2004-12-16;4149
6337;2004-12-15;4153
6338;2004-12-14;3724
6339;2004-12-13;3833
6340;2004-12-12;3690
6341;2004-12-11;3711
6342;2004-12-10;3843
6343;2004-12-09;3833
6344;2004-12-08;3690
6345;2004-12-07;3857
6346;2004-12-06;3849
6347;2004-12-05;4119
6348;2004-12-04;4423
6349;2004-12-03;4405
6350;2004-12-02;3849
6351;2004-12-01;4119
6352;2004-11-30;4287
6353;2004-11-29;4312
6354;2004-11-28;4262
6355;2004-11-27;4303
6356;2004-11-26;4226
6357;2004-11-25;4312
6358;2004-11-24;4262
6359;2004-11-23;4229
6360;2004-11-22;4080
6361;2004-11-21;4027
6362;2004-11-20;4048
6363;2004-11-19;3932
6364;2004-11-18;4080
6365;2004-11-17;4027
6366;2004-11-16;4133
6367;2004-11-15;4222
6368;2004-11-14;4257
6369;2004-11-13;4327
6370;2004-11-12;4478
6371;2004-11-11;4222
6372;2004-11-10;4257
6373;2004-11-09;4437
6374;2004-11-08;4532
6375;2004-11-07;4614
6376;2004-11-06;4625
6377;2004-11-05;4684
6378;2004-11-04;4532
6379;2004-11-03;4614
6380;2004-11-02;4816
6381;2004-11-01;4888
6382;2004-10-31;4999
6383;2004-10-30;5204
6384;2004-10-29;5168
6385;2004-10-28;4888
6386;2004-10-27;4999
6387;2004-10-26;5228
6388;2004-10-25;5106
6389;2004-10-24;5078
6390;2004-10-23;4921
6391;2004-10-22;4916
6392;2004-10-21;5106
6393;2004-10-20;5078
6394;2004-10-19;5102
6395;2004-10-18;5131
6396;2004-10-17;5042
6397;2004-10-16;5128
6398;2004-10-15;5075
6399;2004-10-14;5131
6400;2004-10-13;5042
6401;2004-10-12;4941
6402;2004-10-11;4898
6403;2004-10-10;4795
6404;2004-10-09;4710
6405;2004-10-08;4699
6406;2004-10-07;4898
6407;2004-10-06;4795
6408;2004-10-05;4686
6409;2004-10-04;4776
6410;2004-10-03;4654
6411;2004-10-02;4752
6412;2004-10-01;4687
6413;2004-09-30;4776
6414;2004-09-29;4654
6415;2004-09-28;4613
6416;2004-09-27;4653
6417;2004-09-26;4566
6418;2004-09-25;4456
6419;2004-09-24;4360
6420;2004-09-23;4653
6421;2004-09-22;4566
6422;2004-09-21;4308
6423;2004-09-20;4068
6424;2004-09-19;4203
6425;2004-09-18;4134
6426;2004-09-17;4063
6427;2004-09-16;4068
6428;2004-09-15;4203
6429;2004-09-14;4103
6430;2004-09-13;4145
6431;2004-09-12;3991
6432;2004-09-11;4019
6433;2004-09-10;4040
6434;2004-09-09;4145
6435;2004-09-08;3991
6436;2004-09-07;4107
6437;2004-09-06;4239
6438;2004-09-05;4096
6439;2004-09-04;3980
6440;2004-09-03;4078
6441;2004-09-02;4239
6442;2004-09-01;4096
6443;2004-08-31;4072
6444;2004-08-30;4065
6445;2004-08-29;4239
6446;2004-08-28;4299
6447;2004-08-27;4439
6448;2004-08-26;4065
6449;2004-08-25;4239
6450;2004-08-24;4546
6451;2004-08-23;4484
6452;2004-08-22;4412
6453;2004-08-21;4405
6454;2004-08-20;4435
6455;2004-08-19;4484
6456;2004-08-18;4412
6457;2004-08-17;4413
6458;2004-08-16;4350
6459;2004-08-15;4245
6460;2004-08-14;4250
6461;2004-08-13;4321
6462;2004-08-12;4350
6463;2004-08-11;4245
6464;2004-08-10;4263
6465;2004-08-09;4249
6466;2004-08-08;4175
6467;2004-08-07;4182
6468;2004-08-06;4135
6469;2004-08-05;4249
6470;2004-08-04;4175
6471;2004-08-03;4147
6472;2004-08-02;4093
6473;2004-08-01;4108
6474;2004-07-31;4009
6475;2004-07-30;3975
6476;2004-07-29;4093
6477;2004-07-28;4108
6478;2004-07-27;3959
6479;2004-07-26;3916
6480;2004-07-25;3848
6481;2004-07-24;3896
6482;2004-07-23;3907
6483;2004-07-22;3916
6484;2004-07-21;3848
6485;2004-07-20;3849
6486;2004-07-19;3841
6487;2004-07-18;3751
6488;2004-07-17;3668
6489;2004-07-16;3773
6490;2004-07-15;3841
6491;2004-07-14;3751
6492;2004-07-13;3758
6493;2004-07-12;3713
6494;2004-07-11;3562
6495;2004-07-10;3647
6496;2004-07-09;3573
6497;2004-07-08;3713
6498;2004-07-07;3562
6499;2004-07-06;3536
6500;2004-07-05;3558
6501;2004-07-04;3322
6502;2004-07-03;3261
6503;2004-07-02;3324
6504;2004-07-01;3558
6505;2004-06-30;3322
6506;2004-06-29;3425
6507;2004-06-28;3471
6508;2004-06-27;3481
6509;2004-06-26;3495
6510;2004-06-25;3482
6511;2004-06-24;3471
6512;2004-06-23;3481
6513;2004-06-22;3543
6514;2004-06-21;3558
6515;2004-06-20;3456
6516;2004-06-19;3466
6517;2004-06-18;3522
6518;2004-06-17;3558
6519;2004-06-16;3456
6520;2004-06-15;3523
6521;2004-06-14;3575
6522;2004-06-13;3469
6523;2004-06-12;3547
6524;2004-06-11;3557
6525;2004-06-10;3575
6526;2004-06-09;3469
6527;2004-06-08;3597
6528;2004-06-07;3626
6529;2004-06-06;3799
6530;2004-06-05;3905
6531;2004-06-04;3700
6532;2004-06-03;3626
6533;2004-06-02;3799
6534;2004-06-01;3700
6535;2004-05-31;3703
6536;2004-05-30;3805
6537;2004-05-29;3846
6538;2004-05-28;3922
6539;2004-05-27;3703
6540;2004-05-26;3805
6541;2004-05-25;3760
6542;2004-05-24;3889
6543;2004-05-23;3835
6544;2004-05-22;3843
6545;2004-05-21;3888
6546;2004-05-20;3889
6547;2004-05-19;3835
6548;2004-05-18;3904
6549;2004-05-17;3830
6550;2004-05-16;3795
6551;2004-05-15;3697
6552;2004-05-14;3583
6553;2004-05-13;3830
6554;2004-05-12;3795
6555;2004-05-11;3725
6556;2004-05-10;3705
6557;2004-05-09;3658
6558;2004-05-08;3607
6559;2004-05-07;3497
6560;2004-05-06;3705
6561;2004-05-05;3658
6562;2004-05-04;3523
6563;2004-05-03;3466
6564;2004-05-02;3502
6565;2004-05-01;3411
6566;2004-04-30;3418
6567;2004-04-29;3466
6568;2004-04-28;3502
6569;2004-04-27;3378
6570;2004-04-26;3324
6571;2004-04-25;3323
6572;2004-04-24;3356
6573;2004-04-23;3471
6574;2004-04-22;3324
6575;2004-04-21;3323
6576;2004-04-20;3385
6577;2004-04-19;3372
6578;2004-04-18;3354
6579;2004-04-17;3415
6580;2004-04-16;3451
6581;2004-04-15;3372
6582;2004-04-14;3354
6583;2004-04-13;3403
6584;2004-04-12;3398
6585;2004-04-11;3307
6586;2004-04-10;3148
6587;2004-04-09;3117
6588;2004-04-08;3398
6589;2004-04-07;3307
6590;2004-04-06;3119
6591;2004-04-05;3259
6592;2004-04-04;3229
6593;2004-04-03;3304
6594;2004-04-02;3204
6595;2004-04-01;3259
6596;2004-03-31;3229
6597;2004-03-30;3251
6598;2004-03-29;3332
6599;2004-03-28;3414
6600;2004-03-27;3440
6601;2004-03-26;3357
6602;2004-03-25;3332
6603;2004-03-24;3414
6604;2004-03-23;3433
6605;2004-03-22;3443
6606;2004-03-21;3495
6607;2004-03-20;3472
6608;2004-03-19;3439
6609;2004-03-18;3443
6610;2004-03-17;3495
6611;2004-03-16;3276
6612;2004-03-15;3322
6613;2004-03-14;3283
6614;2004-03-13;3372
6615;2004-03-12;3427
6616;2004-03-11;3322
6617;2004-03-10;3283
6618;2004-03-09;3440
6619;2004-03-08;3345
6620;2004-03-07;3332
6621;2004-03-06;3415
6622;2004-03-05;3334
6623;2004-03-04;3345
6624;2004-03-03;3332
6625;2004-03-02;3294
6626;2004-03-01;3245
6627;2004-02-29;3246
6628;2004-02-28;3160
6629;2004-02-27;3189
6630;2004-02-26;3245
6631;2004-02-25;3246
6632;2004-02-24;3122
6633;2004-02-23;3163
6634;2004-02-22;3157
6635;2004-02-21;3143
6636;2004-02-20;3108
6637;2004-02-19;3163
6638;2004-02-18;3157
6639;2004-02-17;3096
6640;2004-02-16;3017
6641;2004-02-15;3033
6642;2004-02-14;3006
6643;2004-02-13;2910
6644;2004-02-12;3017
6645;2004-02-11;3033
6646;2004-02-10;2926
6647;2004-02-09;2902
6648;2004-02-08;2963
6649;2004-02-07;3007
6650;2004-02-06;3030
6651;2004-02-05;2902
6652;2004-02-04;2963
6653;2004-02-03;2953
6654;2004-02-02;2947
6655;2004-02-01;3077
6656;2004-01-31;3105
6657;2004-01-30;3115
6658;2004-01-29;2947
6659;2004-01-28;3077
6660;2004-01-27;3208
6661;2004-01-26;3142
6662;2004-01-25;3195
6663;2004-01-24;3226
6664;2004-01-23;3167
6665;2004-01-22;3142
6666;2004-01-21;3195
6667;2004-01-20;3126
6668;2004-01-19;3143
6669;2004-01-18;3184
6670;2004-01-17;3255
6671;2004-01-16;3141
6672;2004-01-15;3143
6673;2004-01-14;3184
6674;2004-01-13;3191
6675;2004-01-12;3111
6676;2004-01-11;3099
6677;2004-01-10;3120
6678;2004-01-09;3230
6679;2004-01-08;3111
6680;2004-01-07;3099
6681;2004-01-06;2955
6682;2004-01-05;3230
6683;2004-01-04;3030
6684;2004-01-03;3010
6685;2004-01-02;2917
6686;2003-12-31;3030
6687;2003-12-30;3010
6688;2003-12-29;2917
6689;2003-12-28;2945
6690;2003-12-27;2830
6691;2003-12-26;2878
6692;2003-12-24;2945
6693;2003-12-23;3103
6694;2003-12-22;3079
6695;2003-12-21;3101
6696;2003-12-20;3064
6697;2003-12-19;3089
6698;2003-12-18;3079
6699;2003-12-17;3101
6700;2003-12-16;3024
6701;2003-12-15;2979
6702;2003-12-14;3002
6703;2003-12-13;3027
6704;2003-12-12;3052
6705;2003-12-11;2979
6706;2003-12-10;3002
6707;2003-12-09;2887
6708;2003-12-08;2925
6709;2003-12-07;2926
6710;2003-12-06;2910
6711;2003-12-05;2817
6712;2003-12-04;2925
6713;2003-12-03;2926
6714;2003-12-02;2895
6715;2003-12-01;2890
6716;2003-11-30;2823
6717;2003-11-29;2762
6718;2003-11-28;2799
6719;2003-11-27;2890
6720;2003-11-26;2823
6721;2003-11-25;2979
6722;2003-11-24;2988
6723;2003-11-23;3013
6724;2003-11-22;2926
6725;2003-11-21;2898
6726;2003-11-20;2988
6727;2003-11-19;3013
6728;2003-11-18;2978
6729;2003-11-17;2901
6730;2003-11-16;2858
6731;2003-11-15;2888
6732;2003-11-14;2882
6733;2003-11-13;2901
6734;2003-11-12;2858
6735;2003-11-11;2873
6736;2003-11-10;2852
6737;2003-11-09;2790
6738;2003-11-08;2732
6739;2003-11-07;2778
6740;2003-11-06;2852
6741;2003-11-05;2790
6742;2003-11-04;2788
6743;2003-11-03;2747
6744;2003-11-02;2856
6745;2003-11-01;2899
6746;2003-10-31;2938
6747;2003-10-30;2747
6748;2003-10-29;2856
6749;2003-10-28;3001
6750;2003-10-27;2963
6751;2003-10-26;2925
6752;2003-10-25;2961
6753;2003-10-24;2978
6754;2003-10-23;2963
6755;2003-10-22;2925
6756;2003-10-21;3027
6757;2003-10-20;3105
6758;2003-10-19;3123
6759;2003-10-18;3145
6760;2003-10-17;3100
6761;2003-10-16;3105
6762;2003-10-15;3123
6763;2003-10-14;3113
6764;2003-10-13;3021
6765;2003-10-12;2896
6766;2003-10-11;2935
6767;2003-10-10;2975
6768;2003-10-09;3021
6769;2003-10-08;2896
6770;2003-10-07;2914
6771;2003-10-06;2890
6772;2003-10-05;2798
6773;2003-10-04;2809
6774;2003-10-03;2777
6775;2003-10-02;2890
6776;2003-10-01;2798
6777;2003-09-30;2702
6778;2003-09-29;2704
6779;2003-09-28;2681
6780;2003-09-27;2574
6781;2003-09-26;2582
6782;2003-09-25;2704
6783;2003-09-24;2681
6784;2003-09-23;2551
6785;2003-09-22;2556
6786;2003-09-21;2576
6787;2003-09-20;2628
6788;2003-09-19;2638
6789;2003-09-18;2556
6790;2003-09-17;2576
6791;2003-09-16;2652
6792;2003-09-15;2748
6793;2003-09-14;2776
6794;2003-09-13;2764
6795;2003-09-12;2847
6796;2003-09-11;2748
6797;2003-09-10;2776
6798;2003-09-09;2772
6799;2003-09-08;2749
6800;2003-09-07;2789
6801;2003-09-06;2808
6802;2003-09-05;2964
6803;2003-09-04;2749
6804;2003-09-03;2789
6805;2003-09-02;3038
6806;2003-09-01;3010
6807;2003-08-31;3005
6808;2003-08-30;3008
6809;2003-08-29;2998
6810;2003-08-28;3010
6811;2003-08-27;3005
6812;2003-08-26;3022
6813;2003-08-25;2995
6814;2003-08-24;2928
6815;2003-08-23;2918
6816;2003-08-22;2988
6817;2003-08-21;2995
6818;2003-08-20;2928
6819;2003-08-19;2918
6820;2003-08-18;2896
6821;2003-08-17;2966
6822;2003-08-16;3013
6823;2003-08-15;3005
6824;2003-08-14;2896
6825;2003-08-13;2966
6826;2003-08-12;3059
6827;2003-08-11;3006
6828;2003-08-10;3001
6829;2003-08-09;3037
6830;2003-08-08;2991
6831;2003-08-07;3006
6832;2003-08-06;3001
6833;2003-08-05;2963
6834;2003-08-04;2868
6835;2003-08-03;2831
6836;2003-08-02;2827
6837;2003-08-01;2771
6838;2003-07-31;2868
6839;2003-07-30;2831
6840;2003-07-29;2830
6841;2003-07-28;2773
6842;2003-07-27;2767
6843;2003-07-26;2840
6844;2003-07-25;2801
6845;2003-07-24;2773
6846;2003-07-23;2767
6847;2003-07-22;2920
6848;2003-07-21;2859
6849;2003-07-20;2851
6850;2003-07-19;2887
6851;2003-07-18;2852
6852;2003-07-17;2859
6853;2003-07-16;2851
6854;2003-07-15;2936
6855;2003-07-14;2937
6856;2003-07-13;2821
6857;2003-07-12;2795
6858;2003-07-11;2723
6859;2003-07-10;2937
6860;2003-07-09;2821
6861;2003-07-08;2797
6862;2003-07-07;2863
6863;2003-07-06;2820
6864;2003-07-05;2833
6865;2003-07-04;2888
6866;2003-07-03;2863
6867;2003-07-02;2820
6868;2003-07-01;2745
6869;2003-06-30;2706
6870;2003-06-29;2734
6871;2003-06-28;2696
6872;2003-06-27;2713
6873;2003-06-26;2706
6874;2003-06-25;2734
6875;2003-06-24;2713
6876;2003-06-23;2621
6877;2003-06-22;2643
6878;2003-06-21;2714
6879;2003-06-20;2750
6880;2003-06-19;2621
6881;2003-06-18;2643
6882;2003-06-17;2739
6883;2003-06-16;2848
6884;2003-06-15;2897
6885;2003-06-14;2844
6886;2003-06-13;2862
6887;2003-06-12;2848
6888;2003-06-11;2897
6889;2003-06-10;2838
6890;2003-06-09;2816
6891;2003-06-08;2749
6892;2003-06-07;2799
6893;2003-06-06;2756
6894;2003-06-05;2816
6895;2003-06-04;2749
6896;2003-06-03;2658
6897;2003-06-02;2639
6898;2003-06-01;2648
6899;2003-05-31;2655
6900;2003-05-30;2678
6901;2003-05-29;2639
6902;2003-05-28;2648
6903;2003-05-27;2714
6904;2003-05-26;2732
6905;2003-05-25;2758
6906;2003-05-24;2669
6907;2003-05-23;2723
6908;2003-05-22;2732
6909;2003-05-21;2758
6910;2003-05-20;2718
6911;2003-05-19;2677
6912;2003-05-18;2598
6913;2003-05-17;2545
6914;2003-05-16;2569
6915;2003-05-15;2677
6916;2003-05-14;2598
6917;2003-05-13;2555
6918;2003-05-12;2448
6919;2003-05-11;2401
6920;2003-05-10;2391
6921;2003-05-09;2359
6922;2003-05-08;2448
6923;2003-05-07;2401
6924;2003-05-06;2373
6925;2003-05-05;2379
6926;2003-05-04;2360
6927;2003-05-03;2323
6928;2003-05-02;2342
6929;2003-05-01;2379
6930;2003-04-30;2360
6931;2003-04-29;2429
6932;2003-04-28;2406
6933;2003-04-27;2456
6934;2003-04-26;2572
6935;2003-04-25;2576
6936;2003-04-24;2406
6937;2003-04-23;2456
6938;2003-04-22;2576
6939;2003-04-21;2536
6940;2003-04-20;2486
6941;2003-04-19;2474
6942;2003-04-18;2472
6943;2003-04-17;2536
6944;2003-04-16;2486
6945;2003-04-15;2439
6946;2003-04-14;2516
6947;2003-04-13;2511
6948;2003-04-12;2488
6949;2003-04-11;2527
6950;2003-04-10;2516
6951;2003-04-09;2511
6952;2003-04-08;2562
6953;2003-04-07;2675
6954;2003-04-06;2629
6955;2003-04-05;2794
6956;2003-04-04;2805
6957;2003-04-03;2675
6958;2003-04-02;2629
6959;2003-04-01;2766
6960;2003-03-31;2729
6961;2003-03-30;2598
6962;2003-03-29;2728
6963;2003-03-28;2654
6964;2003-03-27;2729
